Bill,Fir Start Date,Bill Date,Accounting Date,Due Date,Total,Total Currency,Outstanding,Outstanding Currency,Country,Operator,Operator Ref ID,Call Sign,Aircraft Registration,Origin ICAO Code,Origin IATA Code,Destination ICAO Code,Destination IATA Code,Aircraft Manufacturer,Aircraft Model,Aircraft Model ICAO Code,Aircraft Model MTOW (kg),Fir Started,Fir Ended,Duration,Flight ID,Flight Segment ID,Flight Segment Observed Point Count,Flight Segment Point Count,Flight Segment Duration Seconds,Flight Duration Seconds,Flight Length Km,Flight Path Observed Point Count,Flight Path Point Count,Manually Updated,Flight Takeoff,Flight Landing,Departure Scheduled Utc,Arrival Scheduled Utc
3AKD9HPPK4,2024-07-14 02:18:00 UTC,,,,395.00,USD,395.00,USD,Somalia,ETHIOPIAN AIRLINES CORPORATION,XU4PWEKVF7,ETH645,ETATL,VHHH,HKG,HAAB,ADD,BOEING,BOEING Dreamliner (Srs.8),B788,228000.0,2024-07-14 @ 02:18 UTC,2024-07-14 @ 02:18 UTC,00:00:00,cab65554-4f9b-4b70-8c52-1eb2168e40fa,f7434504-62f5-4656-bb91-e78afcf21125,4,4,0,32400,8473.83,288,288,false,2024-07-13 17:28:00 UTC,2024-07-14 02:28:00 UTC,2024-07-13 16:25:00 UTC,2024-07-14 02:25:00 UTC
PYQUPEQN7T,2024-07-08 23:34:00 UTC,,,,395.00,USD,395.00,USD,Somalia,KENYA AIRWAYS LTD.,AK4EJKM49H,KQA311,9HHFA,OMDB,DXB,HKJK,NBO,AIRBUS,AIRBUS A-330-300,A333,230000.0,2024-07-08 @ 23:34 UTC,2024-07-09 @ 02:00 UTC,02:26:00,83ff92a9-927d-4522-a77c-918856c1207b,34f88994-7039-4659-8135-ad5c119c67e4,4,4,8760,16980,3857.92,109,109,false,2024-07-08 22:03:00 UTC,2024-07-09 02:46:00 UTC,2024-07-08 20:55:00 UTC,2024-07-09 02:00:00 UTC
MHUMJLDHCQ,2024-07-14 05:35:00 UTC,,,,345.00,USD,345.00,USD,Somalia,TURK HAVA YOLLARI (TURKISH AIRLINES CO.),MX37XUPJXH,THY646,TCLCR,LTFM,IST,HCMM,MGQ,BOEING,BOEING 737 MAX 8,B38M,82191.0,2024-07-14 @ 05:35 UTC,2024-07-14 @ 06:04 UTC,00:29:00,ec59a1f5-14a7-4d72-898c-02f49c0f4200,1f4debcb-7e13-4119-a081-3dc8f66e471c,34,34,1740,23640,4998.52,154,154,false,2024-07-13 23:31:00 UTC,2024-07-14 06:05:00 UTC,2024-07-13 23:15:00 UTC,2024-07-14 06:05:00 UTC
UANVPPXPWZ,2024-07-14 11:02:00 UTC,,,,345.00,USD,345.00,USD,Somalia,ETHIOPIAN AIRLINES CORPORATION,XU4PWEKVF7,ETH3415,ETAWC,HAAB,ADD,VOBL,BLR,BOEING,BOEING 737-800,B738,70530.0,2024-07-14 @ 11:02 UTC,2024-07-14 @ 13:08 UTC,02:06:00,137ec4b4-7d08-4014-92d6-97e96644f9c0,4264901c-35dc-4161-89ab-e8a2d7434de1,4,4,7560,24120,4775.54,158,158,false,2024-07-14 10:53:00 UTC,2024-07-14 17:35:00 UTC,,
JF7L4277NY,2024-07-12 16:06:00 UTC,,,,395.00,USD,395.00,USD,Somalia,QATAR AIRWAYS COMPANY,VJRFT7T74N,QTR1456,A7BCN,FVRG,HRE,OTHH,DOH,BOEING,BOEING Dreamliner (Srs.8),B788,228000.0,2024-07-12 @ 16:06 UTC,2024-07-12 @ 18:22 UTC,02:16:00,e740ae5f-710d-4cc9-aa29-9b1909177fd2,913fa14b-359a-427a-aae0-6eb88dd3429f,41,41,8160,34980,6216.36,132,132,false,2024-07-12 10:41:00 UTC,2024-07-12 20:24:00 UTC,2024-07-12 10:35:00 UTC,2024-07-12 11:45:00 UTC
4XDATQH9ZT,2024-07-12 10:54:00 UTC,,,,365.00,USD,365.00,USD,Somalia,UNITED ARAB EMIRATES AIR FORCE,RV43PA97XR,TUAF719,170080,HCMM,MGQ,,,AIRBUS,AIRBUS A-400M Atlas,A400,141000.0,2024-07-12 @ 10:54 UTC,2024-07-12 @ 11:07 UTC,00:13:00,6613031b-3281-45ef-828f-c0c7ef7ab8c4,74956813-16e1-4fe4-83b1-98752a78eea0,14,14,780,840,102.1,14,14,false,2024-07-12 10:54:00 UTC,2024-07-12 11:08:00 UTC,,
YEYCEPCXN7,2024-07-14 22:26:00 UTC,,,,395.00,USD,395.00,USD,Somalia,EMIRATES,X4MJMENRMC,UAE788,A6EGW,DGAA,ACC,OMDB,DXB,BOEING,BOEING 777-300,B773,299370.0,2024-07-14 @ 22:26 UTC,2024-07-15 @ 00:27 UTC,02:01:00,a05373f8-b72f-4b81-a5c8-ca34d40697ee,6f41a0da-8242-43c8-ba94-04e3e5bd7fb7,2,2,7260,32160,7615.3,200,200,false,2024-07-14 17:36:00 UTC,2024-07-15 02:32:00 UTC,2024-07-14 17:20:00 UTC,2024-07-15 02:10:00 UTC
9PJWTUCPZZ,2024-07-17 12:58:00 UTC,,,,395.00,USD,395.00,USD,Somalia,CHINA SOUTHERN AIRLINES,X7MEA3JKVE,CSN6044,B20D7,HKJK,NBO,ZGHA,CSX,BOEING,BOEING Dreamliner (Srs.9),B789,254011.7272,2024-07-17 @ 12:58 UTC,2024-07-17 @ 13:44 UTC,00:46:00,9cbe3dfb-79e2-4b69-bcce-4ae1302403bb,478ad237-4613-4ad0-bfef-dd85155306fe,2,2,2760,38580,9140.49,444,444,false,2024-07-17 12:33:00 UTC,2024-07-17 23:16:00 UTC,2024-07-17 12:30:00 UTC,2024-07-17 23:45:00 UTC
AQW74PN4TN,2024-07-13 19:48:00 UTC,,,,345.00,USD,345.00,USD,Somalia,ETHIOPIAN AIRLINES CORPORATION,XU4PWEKVF7,ETH624,ETAXG,HAAB,ADD,OOMS,MCT,BOEING,BOEING 737 MAX 8,B38M,82191.0,2024-07-13 @ 19:48 UTC,2024-07-13 @ 19:48 UTC,00:00:00,abdb58a9-c9fe-46bc-9639-f4419ee458d9,70de3d17-912a-42a3-9239-f64531bad0a2,4,4,0,14760,2869.02,52,52,false,2024-07-13 19:39:00 UTC,2024-07-13 23:45:00 UTC,2024-07-13 19:20:00 UTC,2024-07-13 23:40:00 UTC
FVZDQQA3YN,2024-07-17 22:56:00 UTC,,,,395.00,USD,395.00,USD,Somalia,AIR MAURITIUS LIMITED,E9VVF7HATN,MAU15,3BNCF,LFPG,CDG,FIMP,MRU,AIRBUS,AIRBUS A-350-900 XWB,A359,268000.0,2024-07-17 @ 22:56 UTC,2024-07-17 @ 23:22 UTC,00:26:00,d1b86314-7e54-475c-aec9-09817e7b404a,9cecc3b0-a557-4a72-8f68-5a332829cf6f,28,28,1560,39780,9539.75,261,261,false,2024-07-17 15:23:00 UTC,2024-07-18 02:26:00 UTC,2024-07-17 14:20:00 UTC,2024-07-18 01:35:00 UTC
VJMD3HQ23V,2024-07-09 01:04:00 UTC,,,,395.00,USD,395.00,USD,Somalia,FRENCH BLUE,KKYTYFEWRV,FBU72C,FHMIB,LFPO,ORY,FMEE,RUN,AIRBUS,AIRBUS A-350-1000 WXB ,A35K,286670.0,2024-07-09 @ 01:04 UTC,2024-07-09 @ 01:04 UTC,00:00:00,74b24589-683c-451b-9066-5e3362952de3,92309e1b-002c-4cae-bf52-d43f60839ccc,1,2,0,1500,9377.9,25,26,false,2024-07-09 01:04:00 UTC,2024-07-09 01:29:00 UTC,2024-07-08 14:30:00 UTC,2024-07-09 01:35:00 UTC
4VQP3EA7XX,2024-07-13 07:50:00 UTC,,,,345.00,USD,345.00,USD,Somalia,QATAR AIRWAYS COMPANY,VJRFT7T74N,QTR1459,A7AHC,OTHH,DOH,HDAM,JIB,AIRBUS,AIRBUS A-320 ,A320,73900.0,2024-07-13 @ 07:50 UTC,2024-07-13 @ 11:59 UTC,04:09:00,e5cf4ee4-2907-4d94-a15c-54f483c700f8,59f693ff-18ed-48a2-8543-c077d4938a6a,25,26,14940,23280,4334.19,94,95,false,2024-07-13 05:53:00 UTC,2024-07-13 12:21:00 UTC,2024-07-13 05:30:00 UTC,2024-07-13 09:30:00 UTC
YYYVLWPY3N,2024-07-14 05:32:00 UTC,,,,275.00,USD,275.00,USD,Somalia,Uganda National Airlines Company Limited dba Uganda Airlines,JFPEPVPV3N,UGD520,5XKNP,,,HCMM,MGQ,BOMBARDIER,BOMBARDIER CRJ-900 Regional Jet,CRJ9,33112.0,2024-07-14 @ 05:32 UTC,2024-07-14 @ 06:31 UTC,00:59:00,973e1779-38c0-4d1a-a9f3-28e4ae33b434,d044552a-3f13-4d90-9e66-ff39756447f9,21,21,3540,6720,1399.48,62,62,false,2024-07-14 04:40:00 UTC,2024-07-14 06:32:00 UTC,,
F2TX4HYFQK,2024-07-13 18:41:00 UTC,,,,395.00,USD,395.00,USD,Somalia,AIR MAURITIUS LIMITED,E9VVF7HATN,MAU42,3BNBP,FIMP,MRU,EGKK,LGW,AIRBUS,AIRBUS A-350-900 XWB,A359,268000.0,2024-07-13 @ 18:41 UTC,2024-07-13 @ 18:41 UTC,00:00:00,657b6bc9-6250-4671-8df1-f7599e53037c,69ee5774-2502-4b74-a281-0be662ea7312,1,2,0,1620,9791.99,23,24,false,2024-07-13 18:19:00 UTC,2024-07-13 18:46:00 UTC,2024-07-13 17:20:00 UTC,2024-07-14 05:55:00 UTC
2974WJH9NF,2024-07-13 16:01:00 UTC,,,,395.00,USD,395.00,USD,Somalia,AIR FRANCE,VCUKH9C3FA,AFR934,FHTYM,LFPG,CDG,FMMI,TNR,AIRBUS,AIRBUS A-350-900 XWB,A359,268000.0,2024-07-13 @ 16:01 UTC,2024-07-13 @ 16:54 UTC,00:53:00,371f19e5-c533-4b3e-be0e-a0db8a13afcc,deaf9c71-8580-4b1e-a8e8-bb4dbe8c2980,33,33,3180,36960,9178.77,243,243,false,2024-07-13 08:57:00 UTC,2024-07-13 19:13:00 UTC,2024-07-13 08:10:00 UTC,2024-07-13 18:50:00 UTC
94EDF9CHJL,2024-07-14 01:08:00 UTC,,,,395.00,USD,395.00,USD,Somalia,EL AL - ISRAEL AIRLINES LTD.,VVYM9N3KFU,ELY081,4XECD,LLBG,TLV,VTBS,BKK,BOEING,BOEING 777-200,B772,247210.0,2024-07-14 @ 01:08 UTC,2024-07-14 @ 01:53 UTC,00:45:00,6307f731-dfe9-4001-9c13-57a8ba1e50d8,ead6f488-f998-467d-b76b-2367c5881a60,19,19,2700,39600,8624.71,169,169,false,2024-07-13 20:45:00 UTC,2024-07-14 07:45:00 UTC,2024-07-13 20:30:00 UTC,2024-07-14 07:45:00 UTC
K42KNQX32Y,2024-07-13 20:30:00 UTC,,,,345.00,USD,345.00,USD,Somalia,ETHIOPIAN AIRLINES CORPORATION,XU4PWEKVF7,ETH692,ETAVL,HAAB,ADD,VOMM,MAA,BOEING,BOEING 737 MAX 8,B38M,82191.0,2024-07-13 @ 20:30 UTC,2024-07-13 @ 22:36 UTC,02:06:00,e40994a3-79ed-45cd-a823-b9609b91b9b0,5ee854f8-55fe-4135-a53f-5169d25d8af3,4,4,7560,23460,4827.59,110,110,false,2024-07-13 20:24:00 UTC,2024-07-14 02:55:00 UTC,2024-07-13 19:50:00 UTC,2024-07-14 02:40:00 UTC
2XCCPLPHM9,2024-07-12 11:40:00 UTC,,,,345.00,USD,345.00,USD,Somalia,ETHIOPIAN AIRLINES CORPORATION,XU4PWEKVF7,ETH3610,N598CB,HAAB,ADD,VABB,BOM,BOEING,BOEING 737-800,B738,70530.0,2024-07-12 @ 11:40 UTC,2024-07-12 @ 11:40 UTC,00:00:00,ad1ae57d-ad17-419a-935a-0a908e1db172,b73e14de-53ce-4db1-a785-00f4dd029e87,4,4,0,21360,4212.9,111,111,false,2024-07-12 11:14:00 UTC,2024-07-12 17:10:00 UTC,,
F3QUNYM7KK,2024-07-14 20:23:00 UTC,,,,395.00,USD,395.00,USD,Somalia,ETHIOPIAN AIRLINES CORPORATION,XU4PWEKVF7,ETH672,ETAOS,HAAB,ADD,RKSI,ICN,BOEING,BOEING Dreamliner (Srs.8),B788,228000.0,2024-07-14 @ 20:23 UTC,2024-07-14 @ 20:23 UTC,00:00:00,095504b9-3b5f-4226-bf18-6afe4d96c554,9363c93e-8d09-4491-85c1-fda0f04f267e,4,4,0,40440,9857.51,403,403,false,2024-07-14 20:13:00 UTC,2024-07-15 07:27:00 UTC,2024-07-14 19:35:00 UTC,2024-07-15 07:00:00 UTC
72994FYLX3,2024-07-14 13:52:00 UTC,,,,345.00,USD,345.00,USD,Somalia,ETHIOPIAN AIRLINES CORPORATION,XU4PWEKVF7,ETH688,ETATI,HAAB,ADD,VIDP,DEL,BOEING,BOEING 737-800,B738,70530.0,2024-07-14 @ 13:52 UTC,2024-07-14 @ 13:52 UTC,00:00:00,e0c7d9d9-608c-4337-9d7b-d476b44b92b9,304798f3-64cb-4189-bf43-d3da66c57295,4,4,0,22080,4820.01,159,159,false,2024-07-14 13:46:00 UTC,2024-07-14 19:54:00 UTC,2024-07-14 12:55:00 UTC,2024-07-14 19:35:00 UTC
ULEAPWN9DC,2024-07-14 18:54:00 UTC,,,,395.00,USD,395.00,USD,Somalia,TURK HAVA YOLLARI (TURKISH AIRLINES CO.),MX37XUPJXH,THY31L,TCJOG,FIMP,MRU,LTFM,IST,AIRBUS,AIRBUS A-330-300,A333,230000.0,2024-07-14 @ 18:54 UTC,2024-07-14 @ 20:35 UTC,01:41:00,64ff5906-f2c9-4eca-918b-57a54207ebbf,89a90670-4275-4a76-8092-9653dbe16e1c,33,33,6060,32520,7853.32,222,222,false,2024-07-14 15:59:00 UTC,2024-07-15 01:01:00 UTC,2024-07-14 16:05:00 UTC,2024-07-15 02:10:00 UTC
QEFT34VYDQ,2024-07-13 08:12:00 UTC,,,,345.00,USD,345.00,USD,Somalia,Fanjet Express,DPFZQUVN42,DMQ300,5YFQB,HCMM,MGQ,HKJK,NBO,BOEING,BOEING 737-400,B734,62820.0,2024-07-13 @ 08:12 UTC,2024-07-13 @ 09:11 UTC,00:59:00,fdbe9e8a-e967-44ef-b9b8-4d2d82efacb3,edda2d70-0337-4f15-bbb2-4486ce76a0b5,13,13,3540,5640,1057.8,47,47,false,2024-07-13 08:12:00 UTC,2024-07-13 09:46:00 UTC,,
HTX9CKUZNW,2024-07-09 05:17:00 UTC,,,,275.00,USD,275.00,USD,Somalia,KANGALA AIR EXPRESS,TQ22D937KW,XTKMA00,XTKMA,,,,,GULFSTREAM AEROSPACE,GULFSTREAM AEROSPACE G-4 Gulfstream 4,GLF4,33200.0,2024-07-09 @ 05:17 UTC,2024-07-09 @ 05:17 UTC,00:00:00,70cd1d50-d811-4dc3-bd15-148bfbd1053d,0c8dd5b2-7f95-4ff3-8977-7f7d86e06129,4,4,0,17040,3360.01,94,94,false,2024-07-09 03:14:00 UTC,2024-07-09 07:58:00 UTC,,
KZHFNYVMWY,2024-07-13 20:25:00 UTC,,,,395.00,USD,395.00,USD,Somalia,EMIRATES,X4MJMENRMC,UAE4N,A6EGS,HKJK,NBO,OMDB,DXB,BOEING,BOEING 777-300ER,B77W,351500.0,2024-07-13 @ 20:25 UTC,2024-07-13 @ 22:53 UTC,02:28:00,88596ed8-f6c5-40f0-b299-5d7efa5b5c91,c6f0d74e-7eeb-4c01-a7ef-5acd9829a69b,4,4,8880,16980,3870.16,79,79,false,2024-07-13 20:03:00 UTC,2024-07-14 00:46:00 UTC,2024-07-13 19:45:00 UTC,2024-07-14 00:50:00 UTC
C44A2MUPMY,2024-07-12 02:29:00 UTC,,,,345.00,USD,345.00,USD,Somalia,RWANDAIR LTD.,N4A7KUJN39,,9XRWR,,,OMDB,DXB,BOEING,BOEING 737-800,B738,70530.0,2024-07-12 @ 02:29 UTC,2024-07-12 @ 02:29 UTC,00:00:00,8fe38504-9a5d-4421-b1ea-e5a71903d6fd,78513a59-c109-47c3-b786-db9894e6d6a8,2,2,0,19620,4205.41,109,109,false,2024-07-11 23:03:00 UTC,2024-07-12 04:30:00 UTC,,
DFUYC4WP2H,2024-07-14 19:17:00 UTC,,,,395.00,USD,395.00,USD,Somalia,AIR AUSTRAL,NY9EAMYFE4,REU975,FOREU,FIMP,MRU,LFPG,CDG,BOEING,BOEING 777-300ER,B77W,351500.0,2024-07-14 @ 19:17 UTC,2024-07-14 @ 19:37 UTC,00:20:00,f332e20e-53a3-4b62-bba2-dc3393dad2b2,7c465b70-cdb8-4565-b4a8-109fd519da43,22,22,1200,49860,9694.82,243,243,false,2024-07-14 13:42:00 UTC,2024-07-15 03:33:00 UTC,2024-07-14 15:55:00 UTC,2024-07-15 03:30:00 UTC
L3PTZM7N4Z,2024-07-08 21:51:00 UTC,,,,395.00,USD,395.00,USD,Somalia,EMIRATES,X4MJMENRMC,UAE714,A6EGL,FVRG,HRE,OMDB,DXB,BOEING,BOEING 777-300ER,B77W,351500.0,2024-07-08 @ 21:51 UTC,2024-07-09 @ 00:13 UTC,02:22:00,acee6b01-3ef2-4184-b344-03d21978a690,6cf00a54-d3ee-486f-9282-67fb6c117908,6,6,8520,34140,6064.29,156,156,false,2024-07-08 16:52:00 UTC,2024-07-09 02:21:00 UTC,2024-07-08 16:50:00 UTC,2024-07-08 18:00:00 UTC
H3LXA4CTYF,2024-07-14 20:17:00 UTC,,,,395.00,USD,395.00,USD,Somalia,EMIRATES,X4MJMENRMC,UAE4N,A6ECX,HKJK,NBO,OMDB,DXB,BOEING,BOEING 777-300ER,B77W,351500.0,2024-07-14 @ 20:17 UTC,2024-07-14 @ 23:01 UTC,02:44:00,52eb7516-9e5b-4246-9023-168b9756adb5,30787ad1-7a53-492e-abaf-78295be34615,4,4,9840,17940,3988.43,95,95,false,2024-07-14 19:53:00 UTC,2024-07-15 00:52:00 UTC,,
TPL3CDXMW3,2024-07-30 04:34:00 UTC,,,,345.00,USD,345.00,USD,Somalia,ETHIOPIAN AIRLINES CORPORATION,XU4PWEKVF7,ETH625,ETAPL,OOMS,MCT,HAAB,ADD,BOEING,BOEING 737-800,B738,70530.0,2024-07-30 @ 04:34 UTC,2024-07-30 @ 04:34 UTC,00:00:00,daf725f7-57bd-4885-8b87-a841f29319d0,eb474880-fd06-43cf-963c-a8880576fa9a,4,4,0,12180,2821.14,61,61,false,2024-07-30 01:19:00 UTC,2024-07-30 04:42:00 UTC,2024-07-30 00:40:00 UTC,2024-07-30 04:40:00 UTC
QTNQK2UJ7Z,2024-07-17 07:10:00 UTC,,,,395.00,USD,395.00,USD,Somalia,EMIRATES,X4MJMENRMC,UAE99T,A6EGD,OMDB,DXB,FSIA,SEZ,BOEING,BOEING 777-300ER,B77W,351500.0,2024-07-17 @ 07:10 UTC,2024-07-17 @ 07:10 UTC,00:00:00,7f50d4f2-5611-4497-b1fd-f4ef8e1b76da,b58fa327-e5a7-4a34-95e7-ba76387e9fef,2,2,0,14280,3385.77,86,86,false,2024-07-17 05:29:00 UTC,2024-07-17 09:27:00 UTC,2024-07-17 04:55:00 UTC,2024-07-17 09:35:00 UTC
QCNHPPUK4Z,2024-07-30 20:12:00 UTC,,,,395.00,USD,395.00,USD,Somalia,EMIRATES,X4MJMENRMC,UAE4N,A6EGK,HKJK,NBO,OMDB,DXB,BOEING,BOEING 777-300ER,B77W,351500.0,2024-07-30 @ 20:12 UTC,2024-07-30 @ 22:45 UTC,02:33:00,8665f60b-1468-4ed3-9bbd-133b12a1c331,9440e9cc-bc38-4989-a7a2-89b9d5e60026,4,4,9180,17820,4041.82,110,110,false,2024-07-30 19:51:00 UTC,2024-07-31 00:48:00 UTC,2024-07-30 19:45:00 UTC,2024-07-31 00:50:00 UTC
PUFJQPVKZZ,2024-07-12 22:07:00 UTC,,,,395.00,USD,395.00,USD,Somalia,QATAR AIRWAYS COMPANY,VJRFT7T74N,QTR10R,A7ALM,FAOR,JNB,OTHH,DOH,AIRBUS,AIRBUS A-350-900 XWB,A359,268000.0,2024-07-12 @ 22:07 UTC,2024-07-13 @ 00:26 UTC,02:19:00,190903a4-456d-4321-bf75-8158ec5cfe73,92f97a6e-9066-43e7-a7df-e71808997f81,38,38,8340,28440,6886.97,221,221,false,2024-07-12 18:32:00 UTC,2024-07-13 02:26:00 UTC,2024-07-12 18:15:00 UTC,2024-07-13 02:35:00 UTC
4FHQJNVWEL,2024-07-14 03:54:00 UTC,,,,395.00,USD,395.00,USD,Somalia,CORSE AIR INTERNATIONAL,N49T9VTEMP,CRL710,FHZOE,LFPO,ORY,FMEE,RUN,AIRBUS,AIRBUS A-330-900,A339,251000.0,2024-07-14 @ 03:54 UTC,2024-07-14 @ 04:15 UTC,00:21:00,589bd4dd-c9ce-4a3f-a0b8-cecd50b3d6f6,a92b2e5c-de61-40f0-988e-2f4a1be613e1,12,12,1260,40440,9456.53,224,224,false,2024-07-13 20:08:00 UTC,2024-07-14 07:22:00 UTC,2024-07-13 19:30:00 UTC,2024-07-14 07:00:00 UTC
4EJKHVMJ3J,2024-07-14 04:43:00 UTC,,,,345.00,USD,345.00,USD,Somalia,ETHIOPIAN AIRLINES CORPORATION,XU4PWEKVF7,ETH3941,ETAYL,VOBL,BLR,HAAB,ADD,BOEING,BOEING 737-800,B738,70530.0,2024-07-14 @ 04:43 UTC,2024-07-14 @ 04:43 UTC,00:00:00,c060c499-5249-49ef-9810-020b17c510c0,249db4ce-20db-403d-92b1-382c0a34a6e8,0,2,0,7020,7180.11,70,72,false,2024-07-14 04:34:00 UTC,2024-07-14 06:31:00 UTC,,
2ZHCZCFVMZ,2024-07-12 21:35:00 UTC,,,,395.00,USD,395.00,USD,Somalia,ETHIOPIAN AIRLINES CORPORATION,XU4PWEKVF7,ETH628,ETAOT,HAAB,ADD,VTBS,BKK,BOEING,BOEING 777-200LR BBJ,B77L,347500.0,2024-07-12 @ 21:35 UTC,2024-07-12 @ 23:29 UTC,01:54:00,2c27814a-94cb-4462-af3f-0eee53bdb4c8,9c2a5454-8afe-454d-81da-982f83684817,4,4,6840,32520,7031.07,254,254,false,2024-07-12 21:13:00 UTC,2024-07-13 06:15:00 UTC,2024-07-12 20:55:00 UTC,2024-07-13 06:15:00 UTC
QEFXP77P4U,2024-07-13 02:55:00 UTC,,,,395.00,USD,395.00,USD,Somalia,ETHIOPIAN AIRLINES CORPORATION,XU4PWEKVF7,ETH605,ETAUB,ZBAA,PEK,HAAB,ADD,AIRBUS,AIRBUS A-350-900 XWB,A359,268000.0,2024-07-13 @ 02:55 UTC,2024-07-13 @ 02:55 UTC,00:00:00,1fa34e39-4f7e-40c2-bee1-c75d82965afe,3c6f39e3-5025-4dbf-9d85-b4e421eb3550,4,4,0,38340,8997.0,351,351,false,2024-07-12 16:28:00 UTC,2024-07-13 03:07:00 UTC,2024-07-12 16:10:00 UTC,2024-07-13 03:40:00 UTC
DDFDQATC9L,2024-07-13 01:43:00 UTC,,,,395.00,USD,395.00,USD,Somalia,EMIRATES,X4MJMENRMC,UAE772,A6EGU,OMDB,DXB,FACT,CPT,BOEING,BOEING 777-300ER,B77W,351500.0,2024-07-13 @ 01:43 UTC,2024-07-13 @ 04:25 UTC,02:42:00,d032e1c7-7ba2-443c-a76b-e07bf7e744be,f706ff76-0bd5-4aee-8875-a207834876fa,2,2,9720,32100,7982.53,206,206,false,2024-07-12 23:59:00 UTC,2024-07-13 08:54:00 UTC,2024-07-12 23:50:00 UTC,2024-07-13 09:35:00 UTC
D33VFLUM7T,2024-07-14 10:32:00 UTC,,,,395.00,USD,395.00,USD,Somalia,ETHIOPIAN AIRLINES CORPORATION,XU4PWEKVF7,ETH641,ETANQ,VABB,BOM,HAAB,ADD,BOEING,BOEING Dreamliner (Srs.8),B788,228000.0,2024-07-14 @ 10:32 UTC,2024-07-14 @ 10:32 UTC,00:00:00,d69c4c7e-d6a9-468e-9e51-a826453a40ab,cbc0f9c3-b2cf-4bf8-bba9-ae818843a340,4,4,0,15360,3844.98,43,43,false,2024-07-14 06:25:00 UTC,2024-07-14 10:41:00 UTC,2024-07-14 05:35:00 UTC,2024-07-14 11:00:00 UTC
AM2AWAEZJW,2024-07-29 22:56:00 UTC,,,,395.00,USD,395.00,USD,Somalia,EMIRATES,X4MJMENRMC,UAE788,A6ENX,DGAA,ACC,OMDB,DXB,BOEING,BOEING 777-300ER,B77W,351500.0,2024-07-29 @ 22:56 UTC,2024-07-30 @ 00:36 UTC,01:40:00,cc729d92-ee85-4e22-a6d2-85529a7f8eb0,51b1ae49-7fc6-4b1d-b107-9884a3180dd9,2,2,6000,31620,7511.46,212,212,false,2024-07-29 17:51:00 UTC,2024-07-30 02:38:00 UTC,2024-07-29 17:20:00 UTC,2024-07-30 02:10:00 UTC
PLUEC4Y7XM,2024-07-13 13:48:00 UTC,,,,345.00,USD,345.00,USD,Somalia,QATAR AIRWAYS COMPANY,VJRFT7T74N,QTR1460,A7AHC,HCMM,MGQ,OTHH,DOH,AIRBUS,AIRBUS A-320 ,A320,73900.0,2024-07-13 @ 13:48 UTC,2024-07-13 @ 14:06 UTC,00:18:00,dea9c2e7-f565-47c5-820a-0744c820bb35,89e62041-463e-4fea-8b41-154711085350,22,22,1080,25380,3551.35,106,106,false,2024-07-13 13:48:00 UTC,2024-07-13 20:51:00 UTC,2024-07-13 16:40:00 UTC,2024-07-13 20:50:00 UTC
FPFXWDZEWF,2024-07-13 19:29:00 UTC,,,,345.00,USD,345.00,USD,Somalia,FLYDUBAI,PVM4KVPCC4,FDB1688,A6FMB,HTZA,ZNZ,OMDB,DXB,BOEING,BOEING 737 MAX 8,B38M,82191.0,2024-07-13 @ 19:29 UTC,2024-07-13 @ 21:55 UTC,02:26:00,6ae5e034-4d44-42d9-b18a-5543fc1246a9,5c59165a-6a8c-4fb4-8e12-e882d091982f,40,40,8760,18780,4111.02,99,99,false,2024-07-13 18:33:00 UTC,2024-07-13 23:46:00 UTC,2024-07-13 18:30:00 UTC,2024-07-14 00:15:00 UTC
Y2TAAEETKV,2024-07-30 16:22:00 UTC,,,,245.00,USD,245.00,USD,Somalia,African Medical & Research Foundation (AMREF Flying Doctors),UDEZ22NLMD,FDS05,5YFDW,OMDW,DWC,HKJK,NBO,CESSNA,CESSNA 680 Citation Sovereign,C680,13743.0,2024-07-30 @ 16:22 UTC,2024-07-30 @ 20:22 UTC,04:00:00,87a07f61-7e22-44b3-8116-e87782efe023,22a1ed71-8bd8-447f-ab23-519c566092ca,2,2,14400,17160,3643.54,41,41,false,2024-07-30 16:07:00 UTC,2024-07-30 20:53:00 UTC,,
2Y9PP7YZVN,2024-07-12 19:29:00 UTC,,,,345.00,USD,345.00,USD,Somalia,FLYDUBAI,PVM4KVPCC4,FDB1688,A6FMP,HTZA,ZNZ,OMDB,DXB,BOEING,BOEING 737 MAX 8,B38M,82191.0,2024-07-12 @ 19:29 UTC,2024-07-12 @ 22:00 UTC,02:31:00,0415e89a-d674-4f20-aa19-ab9765615add,dbb3f079-64c6-4640-ab7e-1f3ce055bfec,40,40,9060,18660,4104.52,96,96,false,2024-07-12 18:35:00 UTC,2024-07-12 23:46:00 UTC,2024-07-12 18:30:00 UTC,2024-07-13 00:15:00 UTC
MWEQ4WZQNA,2024-07-12 16:48:00 UTC,,,,395.00,USD,395.00,USD,Somalia,ETHIOPIAN AIRLINES CORPORATION,XU4PWEKVF7,ETH3751,ETARI,ZGGG,CAN,HAAB,ADD,BOEING,BOEING 777-200,B772,247210.0,2024-07-12 @ 16:48 UTC,2024-07-12 @ 18:42 UTC,01:54:00,49fbebeb-a770-42ef-9d25-5f5366ea42d6,57fb0674-fd22-45f7-8da3-e08bd2e0c99f,2,2,6840,32460,8224.86,240,241,false,2024-07-12 09:53:00 UTC,2024-07-12 18:54:00 UTC,2024-07-12 05:20:00 UTC,2024-07-12 16:00:00 UTC
